Year,State Name,Indicator,Total Deaths,Status
2016,Arkansas,"Synthetic opioids, excl. methadone (T40.4)",,Final
2017,Arkansas,Cocaine (T40.5),,Final
2017,Arkansas,Heroin (T40.1),,Final
2017,Arkansas,Methadone (T40.3),,Final
2017,Arkansas,Natural & semi-synthetic opioids (T40.2),,Final
2017,Arkansas,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",,Final
2017,Arkansas,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",,Final
2017,Arkansas,Number of Deaths,31823.0,Final
2017,Arkansas,Number of Drug Overdose Deaths,425.0,Final
2017,Arkansas,"Opioids (T40.0-T40.4,T40.6)",,Final
2017,Arkansas,Percent with drugs specified,72.94117647,Final
2017,Arkansas,Psychostimulants with abuse potential (T43.6),,Final
2017,Arkansas,"Synthetic opioids, excl. methadone (T40.4)",,Final
2018,Arkansas,Cocaine (T40.5),,Final
2018,Arkansas,Heroin (T40.1),,Final
2018,Arkansas,Methadone (T40.3),,Final
2018,Arkansas,Natural & semi-synthetic opioids (T40.2),,Final
2018,Arkansas,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",,Final
2018,Arkansas,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",,Final
2018,Arkansas,Number of Deaths,31822.0,Final
2018,Arkansas,Number of Drug Overdose Deaths,433.0,Final
2018,Arkansas,"Opioids (T40.0-T40.4,T40.6)",,Final
2018,Arkansas,Percent with drugs specified,81.29330254,Final
2018,Arkansas,Psychostimulants with abuse potential (T43.6),,Final
2018,Arkansas,"Synthetic opioids, excl. methadone (T40.4)",,Final
2019,Arkansas,Cocaine (T40.5),,Final
2019,Arkansas,Heroin (T40.1),,Final
2019,Arkansas,Methadone (T40.3),,Final
2019,Arkansas,Natural & semi-synthetic opioids (T40.2),,Final
2019,Arkansas,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",,Final
2019,Arkansas,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",,Final
2019,Arkansas,Number of Deaths,32319.0,Final
2019,Arkansas,Number of Drug Overdose Deaths,362.0,Final
2019,Arkansas,"Opioids (T40.0-T40.4,T40.6)",,Final
2019,Arkansas,Percent with drugs specified,88.95027624,Final
2019,Arkansas,Psychostimulants with abuse potential (T43.6),,Final
2019,Arkansas,"Synthetic opioids, excl. methadone (T40.4)",,Final
2020,Arkansas,Cocaine (T40.5),,Final
2020,Arkansas,Heroin (T40.1),,Final
2020,Arkansas,Methadone (T40.3),,Final
2020,Arkansas,Natural & semi-synthetic opioids (T40.2),,Final
2020,Arkansas,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",,Final
2020,Arkansas,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",,Final
2020,Arkansas,Number of Deaths,37820.0,Final
2020,Arkansas,Number of Drug Overdose Deaths,514.0,Final
2020,Arkansas,"Opioids (T40.0-T40.4,T40.6)",,Final
2020,Arkansas,Percent with drugs specified,86.77042802,Final
2020,Arkansas,Psychostimulants with abuse potential (T43.6),,Final
2020,Arkansas,"Synthetic opioids, excl. methadone (T40.4)",,Final
2021,Arkansas,Cocaine (T40.5),,Final
2021,Arkansas,Heroin (T40.1),,Final
2021,Arkansas,Methadone (T40.3),,Final
2021,Arkansas,Natural & semi-synthetic opioids (T40.2),,Final
2021,Arkansas,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",,Final
2021,Arkansas,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",,Final
2021,Arkansas,Number of Deaths,40034.0,Final
2021,Arkansas,Number of Drug Overdose Deaths,627.0,Final
2021,Arkansas,"Opioids (T40.0-T40.4,T40.6)",,Final
2021,Arkansas,Percent with drugs specified,89.95215311,Final
2021,Arkansas,Psychostimulants with abuse potential (T43.6),,Final
2021,Arkansas,"Synthetic opioids, excl. methadone (T40.4)",,Final
2022,Arkansas,Cocaine (T40.5),66.0,Final
2022,Arkansas,Heroin (T40.1),,Final
2022,Arkansas,Methadone (T40.3),12.0,Final
2022,Arkansas,Natural & semi-synthetic opioids (T40.2),96.0,Final
2022,Arkansas,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",106.0,Final
2022,Arkansas,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",355.0,Final
2022,Arkansas,Number of Deaths,37630.0,Final
2022,Arkansas,Number of Drug Overdose Deaths,591.0,Final
2022,Arkansas,"Opioids (T40.0-T40.4,T40.6)",359.0,Final
2022,Arkansas,Percent with drugs specified,93.06260575,Final
2022,Arkansas,Psychostimulants with abuse potential (T43.6),246.0,Final
2022,Arkansas,"Synthetic opioids, excl. methadone (T40.4)",292.0,Final
2023,Arkansas,Cocaine (T40.5),48.0,Final
2023,Arkansas,Heroin (T40.1),,Final
2023,Arkansas,Methadone (T40.3),,Final
2023,Arkansas,Natural & semi-synthetic opioids (T40.2),77.0,Final
2023,Arkansas,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",85.0,Final
2023,Arkansas,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",308.0,Final
2023,Arkansas,Number of Deaths,35354.0,Final
2023,Arkansas,Number of Drug Overdose Deaths,517.0,Final
2023,Arkansas,"Opioids (T40.0-T40.4,T40.6)",312.0,Final
2023,Arkansas,Percent with drugs specified,92.84332689,Final
2023,Arkansas,Psychostimulants with abuse potential (T43.6),206.0,Final
2023,Arkansas,"Synthetic opioids, excl. methadone (T40.4)",269.0,Final
2024,Arkansas,Cocaine (T40.5),32.0,Final
2024,Arkansas,Heroin (T40.1),,Final
2024,Arkansas,Methadone (T40.3),,Final
2024,Arkansas,Natural & semi-synthetic opioids (T40.2),47.0,Final
2024,Arkansas,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",52.0,Final
2024,Arkansas,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",163.0,Final
2024,Arkansas,Number of Deaths,35596.0,Final
2024,Arkansas,Number of Drug Overdose Deaths,389.0,Final
2024,Arkansas,"Opioids (T40.0-T40.4,T40.6)",163.0,Final
2024,Arkansas,Percent with drugs specified,94.60154242,Final
2024,Arkansas,Psychostimulants with abuse potential (T43.6),192.0,Final
2024,Arkansas,"Synthetic opioids, excl. methadone (T40.4)",125.0,Final
2025,Arkansas,Cocaine (T40.5),25.0,Provisional
2025,Arkansas,Heroin (T40.1),,Provisional
2025,Arkansas,Methadone (T40.3),,Provisional
2025,Arkansas,Natural & semi-synthetic opioids (T40.2),51.0,Provisional
2025,Arkansas,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",54.0,Provisional
2025,Arkansas,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",144.0,Provisional
2025,Arkansas,Number of Deaths,35921.0,Provisional
2025,Arkansas,Number of Drug Overdose Deaths,358.0,Provisional
2025,Arkansas,"Opioids (T40.0-T40.4,T40.6)",144.0,Provisional
2025,Arkansas,Percent with drugs specified,96.9273743,Provisional
2025,Arkansas,Psychostimulants with abuse potential (T43.6),179.0,Provisional
2025,Arkansas,"Synthetic opioids, excl. methadone (T40.4)",107.0,Provisional
2015,California,Cocaine (T40.5),,Final
2015,California,Heroin (T40.1),,Final
2015,California,Methadone (T40.3),,Final
2015,California,Natural & semi-synthetic opioids (T40.2),,Final
2015,California,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",,Final
2015,California,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",,Final
2015,California,Number of Deaths,260172.0,Final
2015,California,Number of Drug Overdose Deaths,4762.0,Final
2015,California,"Opioids (T40.0-T40.4,T40.6)",,Final
2015,California,Percent with drugs specified,79.23141537,Final
2015,California,Psychostimulants with abuse potential (T43.6),,Final
2015,California,"Synthetic opioids, excl. methadone (T40.4)",,Final
2016,California,Cocaine (T40.5),,Final
2016,California,Heroin (T40.1),,Final
2016,California,Methadone (T40.3),,Final
2016,California,Natural & semi-synthetic opioids (T40.2),,Final
2016,California,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",,Final
2016,California,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",,Final
2016,California,Number of Deaths,263199.0,Final
2016,California,Number of Drug Overdose Deaths,4755.0,Final
2016,California,"Opioids (T40.0-T40.4,T40.6)",,Final
2016,California,Percent with drugs specified,80.10515247,Final
2016,California,Psychostimulants with abuse potential (T43.6),,Final
2016,California,"Synthetic opioids, excl. methadone (T40.4)",,Final
2017,California,Cocaine (T40.5),,Final
2017,California,Heroin (T40.1),,Final
2017,California,Methadone (T40.3),,Final
2017,California,Natural & semi-synthetic opioids (T40.2),,Final
2017,California,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",,Final
2017,California,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",,Final
2017,California,Number of Deaths,269377.0,Final
2017,California,Number of Drug Overdose Deaths,5028.0,Final
2017,California,"Opioids (T40.0-T40.4,T40.6)",,Final
2017,California,Percent with drugs specified,85.46141607,Final
2017,California,Psychostimulants with abuse potential (T43.6),,Final
2017,California,"Synthetic opioids, excl. methadone (T40.4)",,Final
2018,California,Cocaine (T40.5),,Final
2018,California,Heroin (T40.1),,Final
2018,California,Methadone (T40.3),,Final
2018,California,Natural & semi-synthetic opioids (T40.2),,Final
2018,California,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",,Final
2018,California,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",,Final
2018,California,Number of Deaths,270088.0,Final
2018,California,Number of Drug Overdose Deaths,5494.0,Final
2018,California,"Opioids (T40.0-T40.4,T40.6)",,Final
2018,California,Percent with drugs specified,88.33272661,Final
2018,California,Psychostimulants with abuse potential (T43.6),,Final
2018,California,"Synthetic opioids, excl. methadone (T40.4)",,Final
2019,California,Cocaine (T40.5),870.0,Final
2019,California,Heroin (T40.1),1004.0,Final
2019,California,Methadone (T40.3),207.0,Final
2019,California,Natural & semi-synthetic opioids (T40.2),935.0,Final
2019,California,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",1088.0,Final
2019,California,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",2561.0,Final
2019,California,Number of Deaths,270914.0,Final
2019,California,Number of Drug Overdose Deaths,6363.0,Final
2019,California,"Opioids (T40.0-T40.4,T40.6)",3324.0,Final
2019,California,Percent with drugs specified,92.26779821,Final
2019,California,Psychostimulants with abuse potential (T43.6),3001.0,Final
2019,California,"Synthetic opioids, excl. methadone (T40.4)",1727.0,Final
2020,California,Cocaine (T40.5),1221.0,Final
2020,California,Heroin (T40.1),1021.0,Final
2020,California,Methadone (T40.3),259.0,Final
2020,California,Natural & semi-synthetic opioids (T40.2),1005.0,Final
2020,California,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",1226.0,Final
2020,California,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",4984.0,Final
2020,California,Number of Deaths,320832.0,Final
2020,California,Number of Drug Overdose Deaths,9209.0,Final
2020,California,"Opioids (T40.0-T40.4,T40.6)",5707.0,Final
2020,California,Percent with drugs specified,94.66825931,Final
2020,California,Psychostimulants with abuse potential (T43.6),4644.0,Final
2020,California,"Synthetic opioids, excl. methadone (T40.4)",4195.0,Final
2021,California,Cocaine (T40.5),1439.0,Final
2021,California,Heroin (T40.1),798.0,Final
2021,California,Methadone (T40.3),273.0,Final
2021,California,Natural & semi-synthetic opioids (T40.2),1044.0,Final
2021,California,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",1257.0,Final
2021,California,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",7100.0,Final
2021,California,Number of Deaths,334715.0,Final
2021,California,Number of Drug Overdose Deaths,11398.0,Final
2021,California,"Opioids (T40.0-T40.4,T40.6)",7538.0,Final
2021,California,Percent with drugs specified,95.32374101,Final
2021,California,Psychostimulants with abuse potential (T43.6),6096.0,Final
2021,California,"Synthetic opioids, excl. methadone (T40.4)",6411.0,Final
2022,California,Cocaine (T40.5),1480.0,Final
2022,California,Heroin (T40.1),524.0,Final
2022,California,Methadone (T40.3),220.0,Final
2022,California,Natural & semi-synthetic opioids (T40.2),955.0,Final
2022,California,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",1139.0,Final
2022,California,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",7696.0,Final
2022,California,Number of Deaths,315597.0,Final
2022,California,Number of Drug Overdose Deaths,11761.0,Final
2022,California,"Opioids (T40.0-T40.4,T40.6)",7929.0,Final
2022,California,Percent with drugs specified,96.20780546,Final
2022,California,Psychostimulants with abuse potential (T43.6),6424.0,Final
2022,California,"Synthetic opioids, excl. methadone (T40.4)",7045.0,Final
2023,California,Cocaine (T40.5),1757.0,Final
2023,California,Heroin (T40.1),341.0,Final
2023,California,Methadone (T40.3),250.0,Final
2023,California,Natural & semi-synthetic opioids (T40.2),827.0,Final
2023,California,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",1036.0,Final
2023,California,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",8494.0,Final
2023,California,Number of Deaths,297664.0,Final
2023,California,Number of Drug Overdose Deaths,12369.0,Final
2023,California,"Opioids (T40.0-T40.4,T40.6)",8653.0,Final
2023,California,Percent with drugs specified,96.0950764,Final
2023,California,Psychostimulants with abuse potential (T43.6),6928.0,Final
2023,California,"Synthetic opioids, excl. methadone (T40.4)",7954.0,Final
2024,California,Cocaine (T40.5),1328.0,Final
2024,California,Heroin (T40.1),259.0,Final
2024,California,Methadone (T40.3),189.0,Final
2024,California,Natural & semi-synthetic opioids (T40.2),695.0,Final
2024,California,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",854.0,Final
2024,California,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",5795.0,Final
2024,California,Number of Deaths,290480.0,Final
2024,California,Number of Drug Overdose Deaths,9687.0,Final
2024,California,"Opioids (T40.0-T40.4,T40.6)",5929.0,Final
2024,California,Percent with drugs specified,96.81015794,Final
2024,California,Psychostimulants with abuse potential (T43.6),5685.0,Final
2024,California,"Synthetic opioids, excl. methadone (T40.4)",5265.0,Final
2025,California,Cocaine (T40.5),1312.0,Provisional
2025,California,Heroin (T40.1),236.0,Provisional
2025,California,Methadone (T40.3),207.0,Provisional
2025,California,Natural & semi-synthetic opioids (T40.2),661.0,Provisional
2025,California,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",840.0,Provisional
2025,California,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",5290.0,Provisional
2025,California,Number of Deaths,293274.0,Provisional
2025,California,Number of Drug Overdose Deaths,9168.0,Provisional
2025,California,"Opioids (T40.0-T40.4,T40.6)",5420.0,Provisional
2025,California,Percent with drugs specified,96.9895288,Provisional
2025,California,Psychostimulants with abuse potential (T43.6),5465.0,Provisional
2025,California,"Synthetic opioids, excl. methadone (T40.4)",4765.0,Provisional
2015,Colorado,Cocaine (T40.5),,Final
2015,Colorado,Heroin (T40.1),,Final
2015,Colorado,Methadone (T40.3),,Final
2015,Colorado,Natural & semi-synthetic opioids (T40.2),,Final
2015,Colorado,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",,Final
2015,Colorado,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",,Final
2015,Colorado,Number of Deaths,36993.0,Final
2015,Colorado,Number of Drug Overdose Deaths,913.0,Final
2015,Colorado,"Opioids (T40.0-T40.4,T40.6)",,Final
2015,Colorado,Percent with drugs specified,80.06571742,Final
2015,Colorado,Psychostimulants with abuse potential (T43.6),,Final
2015,Colorado,"Synthetic opioids, excl. methadone (T40.4)",,Final
2016,Colorado,Cocaine (T40.5),,Final
2016,Colorado,Heroin (T40.1),,Final
2016,Colorado,Methadone (T40.3),,Final
2016,Colorado,Natural & semi-synthetic opioids (T40.2),,Final
2016,Colorado,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",,Final
2016,Colorado,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",,Final
2016,Colorado,Number of Deaths,38151.0,Final
2016,Colorado,Number of Drug Overdose Deaths,965.0,Final
2016,Colorado,"Opioids (T40.0-T40.4,T40.6)",,Final
2016,Colorado,Percent with drugs specified,82.69430052,Final
2016,Colorado,Psychostimulants with abuse potential (T43.6),,Final
2016,Colorado,"Synthetic opioids, excl. methadone (T40.4)",,Final
2017,Colorado,Cocaine (T40.5),,Final
2017,Colorado,Heroin (T40.1),,Final
2017,Colorado,Methadone (T40.3),,Final
2017,Colorado,Natural & semi-synthetic opioids (T40.2),,Final
2017,Colorado,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",,Final
2017,Colorado,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",,Final
2017,Colorado,Number of Deaths,38759.0,Final
2017,Colorado,Number of Drug Overdose Deaths,1040.0,Final
2017,Colorado,"Opioids (T40.0-T40.4,T40.6)",,Final
2017,Colorado,Percent with drugs specified,85.86538462,Final
2017,Colorado,Psychostimulants with abuse potential (T43.6),,Final
2017,Colorado,"Synthetic opioids, excl. methadone (T40.4)",,Final
2018,Colorado,Cocaine (T40.5),133.0,Final
2018,Colorado,Heroin (T40.1),234.0,Final
2018,Colorado,Methadone (T40.3),57.0,Final
2018,Colorado,Natural & semi-synthetic opioids (T40.2),224.0,Final
2018,Colorado,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",271.0,Final
2018,Colorado,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",356.0,Final
2018,Colorado,Number of Deaths,39147.0,Final
2018,Colorado,Number of Drug Overdose Deaths,1004.0,Final
2018,Colorado,"Opioids (T40.0-T40.4,T40.6)",568.0,Final
2018,Colorado,Percent with drugs specified,91.23505976,Final
2018,Colorado,Psychostimulants with abuse potential (T43.6),330.0,Final
2018,Colorado,"Synthetic opioids, excl. methadone (T40.4)",130.0,Final
2019,Colorado,Cocaine (T40.5),135.0,Final
2019,Colorado,Heroin (T40.1),218.0,Final
2019,Colorado,Methadone (T40.3),37.0,Final
2019,Colorado,Natural & semi-synthetic opioids (T40.2),238.0,Final
2019,Colorado,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",265.0,Final
2019,Colorado,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",446.0,Final
2019,Colorado,Number of Deaths,40105.0,Final
2019,Colorado,Number of Drug Overdose Deaths,1100.0,Final
2019,Colorado,"Opioids (T40.0-T40.4,T40.6)",644.0,Final
2019,Colorado,Percent with drugs specified,90.54545455,Final
2019,Colorado,Psychostimulants with abuse potential (T43.6),367.0,Final
2019,Colorado,"Synthetic opioids, excl. methadone (T40.4)",251.0,Final
2020,Colorado,Cocaine (T40.5),225.0,Final
2020,Colorado,Heroin (T40.1),228.0,Final
2020,Colorado,Methadone (T40.3),66.0,Final
